scenario,tri_fixed_style,atlas_fixed_style,fixed_style_improvement_pct,tri_unseen_style,atlas_unseen_style,unseen_style_improvement_pct,tri_fixed_leakage,atlas_fixed_leakage,fixed_leakage_ratio,tri_unseen_leakage,atlas_unseen_leakage,unseen_leakage_ratio,tri_hdr_structure,atlas_hdr_structure,hdr_structure_ratio,tri_fixed_multiview_std,atlas_fixed_multiview_std,fixed_multiview_ratio,tri_unseen_multiview_std,atlas_unseen_multiview_std,unseen_multiview_ratio,atlas_uv_collision_rate,atlas_chart_seam_energy,atlas_uv_distortion,atlas_reference_gradient_retention,gate_fixed_style_1pct,gate_unseen_style_1pct,gate_fixed_leakage_10pct,gate_unseen_leakage_10pct,gate_hdr_structure_5pct,gate_fixed_multiview_no_worse,gate_unseen_multiview_no_worse,automatic_gates_pass
bicycle_starry,0.7805757770935694,0.7781066099802653,0.3163263818533986,0.7822179769476255,0.7802435333530108,0.252416033995974,0.0033034232328645885,0.004189820998969178,1.2683270364166879,0.003290599828081516,0.004181013985847433,1.270593266968304,0.054657963647817574,0.05258949655884256,0.9621561625986846,0.0073495409451425076,0.007004807237535715,0.9530945251982527,0.007340335985645652,0.00701736262999475,0.9560001945030187,0.8179271817207336,0.23600049316883087,0.025386307388544083,1.087132215499878,False,False,False,False,True,True,True,False
bicycle_sunflowers,0.7660662035147349,0.7608454078435898,0.6815071135095003,0.7658659443259239,0.7605157395203909,0.6985824144775142,0.0040048610923501355,0.004209897480905056,1.051196878949577,0.00406673828062291,0.00427397177554667,1.050958158756166,0.05245676531922072,0.059804404620081186,1.1400703847472693,0.007832962088286877,0.007860017940402031,1.0034541022681078,0.007811615942046046,0.007880756631493568,1.0088510098244041,0.8504201769828796,0.020800312981009483,0.011814736761152744,1.4545446634292603,False,False,True,True,False,False,False,False
stump_starry,0.7976510375738144,0.7836793065071106,1.7516094643593887,0.7975942902266979,0.7829434014856815,1.8368848574445296,0.0046329027391038835,0.004792130639543757,1.034368927950055,0.004645822453312576,0.004803412040928379,1.0339207081629729,0.027167801337782294,0.030262276181019843,1.1139022920833148,0.006283726077526808,0.00597906531766057,0.9515159069463849,0.006276087136939168,0.00595668819732964,0.94910858746214,0.8644448518753052,0.402633398771286,0.06597850471735,1.1123619079589844,True,True,True,True,False,True,True,False
bulldozer_starry,0.7563783749938011,0.7585294544696808,-0.2843919851486101,0.7569473832845688,0.7584659308195114,-0.20061467527020174,0.0014984936715336516,0.0016567490238230675,1.1056096233809567,0.0015238507112371735,0.0016825318452902138,1.1041316796211693,0.06604607484769076,0.06357189128175378,0.9625385222113091,0.004673745017498732,0.0047101592645049095,1.0077912352663316,0.0046658331993967295,0.00470485002733767,1.0083622423420506,0.8782278299331665,0.15435762703418732,0.0528252013027668,1.0858968496322632,False,False,False,False,True,False,False,False
